,Time,Motor,Brake,Distance,Safety,Door,Resv-1,Resv-2,Resv-3,Kurtosis,SAD,Var,Mean,FFT-Motor Freq,FFT-Motor Mag,E,P2P,Skewness,MAD,FFT-Resv1 Freq,CF,IF,FFT-Resv1 Mag,SF,FFT-Resv2 Freq,FFT-Resv2 Mag
1145,2024-04-03 15:20:02:250,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1146,2024-04-03 15:20:02:300,11730.0,897.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1147,2024-04-03 15:20:02:350,11730.0,897.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1148,2024-04-03 15:20:02:400,11730.0,898.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1149,2024-04-03 15:20:02:450,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1150,2024-04-03 15:20:02:500,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1151,2024-04-03 15:20:02:550,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1152,2024-04-03 15:20:02:600,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1153,2024-04-03 15:20:02:650,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1154,2024-04-03 15:20:02:700,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1155,2024-04-03 15:20:02:750,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1156,2024-04-03 15:20:02:800,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1157,2024-04-03 15:20:02:850,11730.0,902.0,,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1158,2024-04-03 15:20:02:900,11730.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1159,2024-04-03 15:20:02:950,11730.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1160,2024-04-03 15:20:03:000,11731.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,10058.0,683.0,2050.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1269.0,10014.0,0.0,97.0,10014.0
1161,2024-04-03 15:20:03:050,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1162,2024-04-03 15:20:03:100,11730.0,903.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1163,2024-04-03 15:20:03:150,11730.0,903.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1164,2024-04-03 15:20:03:200,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1165,2024-04-03 15:20:03:250,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1166,2024-04-03 15:20:03:300,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1167,2024-04-03 15:20:03:350,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1168,2024-04-03 15:20:03:400,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1169,2024-04-03 15:20:03:450,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1170,2024-04-03 15:20:03:500,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1171,2024-04-03 15:20:03:550,11730.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1172,2024-04-03 15:20:03:600,11730.0,899.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1173,2024-04-03 15:20:03:650,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1174,2024-04-03 15:20:03:700,11730.0,899.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1175,2024-04-03 15:20:03:750,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1176,2024-04-03 15:20:03:800,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1177,2024-04-03 15:20:03:850,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1178,2024-04-03 15:20:03:900,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1179,2024-04-03 15:20:03:950,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1180,2024-04-03 15:20:04:000,11731.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,44238.0,683.0,2050.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10014.0,0.0,97.0,10014.0
1181,2024-04-03 15:20:04:050,11731.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1182,2024-04-03 15:20:04:100,11731.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1183,2024-04-03 15:20:04:150,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1184,2024-04-03 15:20:04:200,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1185,2024-04-03 15:20:04:250,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1186,2024-04-03 15:20:04:300,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1187,2024-04-03 15:20:04:350,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1188,2024-04-03 15:20:04:400,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1189,2024-04-03 15:20:04:450,11730.0,897.0,0.0,1.0,4.0,11748.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1190,2024-04-03 15:20:04:500,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1191,2024-04-03 15:20:04:550,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1192,2024-04-03 15:20:04:600,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1193,2024-04-03 15:20:04:650,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1194,2024-04-03 15:20:04:700,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1195,2024-04-03 15:20:04:750,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1196,2024-04-03 15:20:04:800,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1197,2024-04-03 15:20:04:850,11730.0,901.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1198,2024-04-03 15:20:04:900,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
1199,2024-04-03 15:20:04:950,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
